id,url,name,description,outings,typeOfCourse,duration
212,https://sigarra.up.pt/fmup/pt/cur_geral.cur_view?pv_curso_id=19341,Mestrado em Psiquiatria e Psicoterapia e Psicodinâmica ,"O ciclo de estudos é constituído por: a) Um curso de mestrado, não conferente de grau, constituído por um conjunto organizado de unidades curriculares, modulares, a que correspondem 60 créditos ECTS. Cada módulo deste curso de mestrado, avaliado de modo independente, tem em vista a aplicação da teoria psicodinâmica à prática psiquiátrica (semiologia, avaliação, diagnóstico e intervenção) e psicoterapêutica, bem como à investigação na área da saúde mental. A conclusão, com sucesso, de todos os módulos confere um diploma de curso de mestrado, não conferente de grau, em Psiquiatria e Psicoterapia Psicodinâmica. b) Uma unidade curricular de Preparação de Dissertação que corresponde a 3 ECTS, a decorrer no 2º ano. c) Uma dissertação de natureza científica, original e especialmente realizada para esse fim, a que correspondem 57 do total dos 120 ECTS do ciclo de estudos, cuja defesa em provas públicas permitirá a obtenção do grau de Mestre em Psiquiatria e Psicoterapia Psicodinâmica.","Prática clínica nas áreas da Psiquiatria e da Psiquiatria da Infância e da Adolescência, Carreira científica, Ensino Clínico",Mestrado,4 Semestres / 120 ECTS
213,https://sigarra.up.pt/fmdup/pt/cur_geral.cur_view?pv_curso_id=1215,Mestrado em Reabilitação Oral ,"O Mestrado em Reabilitação Oral confere 120 créditos ECTS e tem a duração normal de quatro semestres curriculares de trabalho dos estudantes. Integra as seguintes componentes de realização obrigatória:a) Um curso de especialização, constituído por um conjunto organizado de unidades curriculares, denominado curso de mestrado (não conferente de grau), a que corresponde 60 créditos ECTS do ciclo de estudos, a realizar no primeiro ano,b) Uma unidade curricular prática, a que corresponde 9 créditos ECTS do ciclo de estudos, a realizar no primeiro semestre do segundo ano,c) Uma dissertação de natureza científica, original e especialmente realizada para este fim, ou um estágio de natureza profissional objeto de relatório final, a que corresponde 51 créditos ECTS do ciclo de estudos, a realizar no segundo ano.",Exercício da Medicina Dentária na área da Reabilitação Oral,Mestrado,4 Semestres / 120 ECTS
214,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=815,Mestrado em Ciências da Educação ,"Apoiado na forte tradição das Ciências da Educação na FPCEUP, o Mestrado em Ciências da Educação (MCED) valoriza uma lógica integrada, de rigor e inovação, na investigação e intervenção nas realidades socioeducativas, através de aprendizagens adequadas às transformações da educação e às exigências de empregabilidade. Este ciclo de estudos dirige-se a estudantes e profissionais das Ciências da Educação e outras áreas que valorizam o conhecimento e a reflexão sobre modos de intervir no campo social, cultural e económico e onde as dimensões educativa e formativa sejam determinantes.","Agências de Desenvolvimento Local, Associações Culturais, Recreativas e Desportivas, Câmaras Municipais, Casas de Juventude, Centros de Educação e Formação de Adultos, Centros Sociais, Comissões de Proteção de Crianças e Jovens, Departamentos de Educação para a Saúde, Agrupamentos de Escolas, Escolas não Agrupadas e Escolas de Segunda Oportunidade, Instituições de Proteção Social, Lares de Infância e Juventude, Serviços Educativos para a Infância, Juventude e 3.ª Idade.",Mestrado,4 Semestres / 120 ECTS
215,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=821,Mestrado em Educação e Formação de Adultos ,"O Mestrado em Educação e Formação de Adultos (MEFA) visa o desenvolvimento de competências e conhecimentos especializados ação/intervenção neste domínio, através da conceção, implementação, gestão e avaliação de projetos de aprendizagem ao longo da vida dirigidos a adultos, nomeadamente no contexto da comunidade e no âmbito da oferta educativa e de formação profissional, incluindo a validação das aprendizagens experienciais. Prepara ainda para a coordenação de equipas pluriprofissionais atuando nestes contextos e intervenções e para a investigação no domínio da educação de adultos e da aprendizagem e orientação ao longo da vida.","Formação e Orientação Profissional, Alfabetização, Animação Sociocultural, Aprendizagem e Orientação ao Longo da Vida, Intervenção Social e Comunitária, Ensino de Educação de Adultos, Centros de Emprego e Centros de Formação Profissional, Sindicatos e Organizações Profissionais e Empresariais e Câmaras de Comércio e Indústria, Educação e Formação de Adultos (EFA), Educação de Jovens e Adultos em contexto brasileiro (EJA), Organizações da Sociedade Civil, ONG, Consultoria e Intervenção, Consultoria para Entidades Públicas no âmbito da Formulação e Apoio à Tomada de Decisão de Políticas Públicas Centrais ou Locais no Campo da EFA.",Mestrado,4 Semestres / 120 ECTS
216,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=820,Mestrado em Ensino de Artes Visuais no 3º. Ciclo do Ensino Básico e no Ensino Secundário ,"Organizado pela Faculdade de Psicologia e de Ciências da Educação (FPCEUP) e pela Faculdade de Belas Artes (FBAUP) da Universidade do Porto o Mestrado em Ensino de Artes Visuais no 3º ciclo do Ensino Básico e no Ensino Secundário (MEAV) constitui-se num projeto de formação académica e profissionalizante de professores em artes visuais, articulando conhecimentos e competências de natureza científica e pedagógica capazes de responder aos desafios que se colocam à educação artística. Ao longo do ciclo de estudos, a formação na área da docência, a prática de ensino supervisionada e a investigação em artes visuais pretendem contribuir para a discussão crítica dos problemas que afetam a escola e a ação dos/as professores/as, através de metodologias inovadoras de ensino e aprendizagem, em estreita relação com o campo epistemológico da educação artística.","Ensino das disciplinas do grupo de recrutamento 600, no 3.º ciclo do ensino básico e no ensino secundário.",Mestrado,4 Semestres / 120 ECTS
217,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=22601,Mestrado em Psicologia ,"O Mestrado em Psicologia (MPSI) visa qualificar profissionais de Psicologia, capacitando-os/as com conhecimentos e aptidões especializadas e atitudes adequadas ao desempenho da atividade de psicólogo/a em contextos de trabalho e investigação complexos e imprevisíveis. A formação direciona-se para quatro áreas de especialização em que o/a estudante adquirirá conhecimentos e competências nucleares e aprofundará modelos conceptuais e técnicas de intervenção específicas, a saber: Psicologia Clínica e da Saúde, Psicologia da Educação e Desenvolvimento Humano, Psicologia das Organizações, Social e do Trabalho, Psicologia da Justiça e da Desviância.","Escolas e Agrupamentos Escolares, Creches, Jardins de Infância e Centros ATL, Hospitais Públicos e Privados, Serviços Públicos das Áreas da Saúde, Justiça e Segurança Social, Centros de Saúde, de Reabilitação e de Consulta Psicológica, Centros de Emprego, de Formação e de Qualificação, Centros e Projetos Comunitários de Organizações Públicas e Privadas (Juntas de Freguesia, Câmaras Municipais, IPSS, ONG, ...), Consultoras, Empresas (Banca, Seguros, Indústria, Serviços, Transportes, Comércio, Distribuição, Telecomunicações, ...), Centros e Laboratórios de Investigação.",Mestrado,4 Semestres / 120 ECTS
218,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=27501,Mestrado em Sexologia       Não estão abertas candidaturas.  ,"O Mestrado em Sexologia é único no contexto do ensino superior público em Portugal e tem por objetivo promover competências teórico-práticas no domínio da sexologia, com foco nos contextos de intervenção clínica e social. Pretende-se que os/as estudantes adquiram conhecimentos baseados na evidência acerca da conceptualização da resposta sexual humana, dos fundamentos da intervenção junto de diferentes problemáticas clínicas (e.g., disfunções sexuais, saúde sexual e reprodutiva) e sociais (e.g., violência sexual) e na promoção de respostas a questões de relevância social (e.g., direitos sexuais, educação sexual). O mestrado apresenta uma perspetiva multi e interdisciplinar com o contributo de áreas científicas como a Psicologia, a Medicina e Ciências da Saúde, as Ciências da Educação e as Ciências Sociais.O mestrado funciona em regime presencial, com 30% de parte das suas UC com recursos e-learning permitindo colaboração a distância de especialistas internacionais.","Projetos de Intervenção Educativa e Comunitária, Direitos Sexuais e Diversidade de Género, Prestação de Serviços na Área da Sexologia Clínica, Saúde Sexual e Reprodutiva, ou da Medicina Sexual, Integração em Quadros de ONG",Mestrado,4 Semestres / 120 ECTS
219,https://sigarra.up.pt/fpceup/pt/cur_geral.cur_view?pv_curso_id=822,Mestrado em Temas de Psicologia ,"O Mestrado em Temas de Psicologia (MTP) da FPCEUP visa a qualificação de profissionais com formação em múltiplas áreas, dotando-os/as de conhecimentos aprofundados em temas de Psicologia, que enriquecerão as suas práticas quotidianas e o seu desempenho profissional. Entre os temas abordados incluem-se: Neurocognição e Linguagem, Psicologia do Comportamento Desviante e da Justiça, Psicologia do Desenvolvimento e Educação da Criança: Proteção e Direitos da Criança, e Reabilitação Psicossocial e Saúde Mental. Este ciclo de estudos não possibilita o exercício da profissão como psicólogo/a e não dá acesso à Ordem dos Psicólogos Portugueses (OPP).","Atividade em Serviços de Saúde Mental e Ocupacional (terapeutas da fala, terapeutas ocupacionais, fisioterapeutas, enfermeiros e outros profissionais da área da saúde), Atividade em Projetos de Natureza Social e Comunitária (educadores de infância, docentes, assistentes sociais, técnicos de Intervenção Social e Comunitária), Atividade em Organizações Privadas, Públicas e Não-Governamentais ligadas aos Direitos das Criança e da Pessoa com Incapacidade (educadores sociais, assistentes sociais, profissionais da área da saúde e da justiça).",Mestrado,4 Semestres / 120 ECTS
220,https://sigarra.up.pt/icbas/pt/cur_geral.cur_view?pv_curso_id=13921,Mestrado em Aconselhamento Genético ,"O Mestrado em Aconselhamento Genético (MAG) constitui o meio de acesso à nova profissão de aconselhador genético. O objetivo principal do curso é formar profissionais especializados em aconselhamento genético, que venham a integrar as equipas clínicas multidisciplinares dos Serviços de Genética Médica hospitalares. No final, os diplomados deverão ser capazes de proceder, de modo independente, ao aconselhamento genético das situações mais frequentes, fornecendo aos consultandos a informação necessária para facilitar o seu processo de tomada de decisões e fazer livremente as suas próprias escolhas.",,Mestrado,4 Semestres / 120 ECTS
221,https://sigarra.up.pt/icbas/pt/cur_geral.cur_view?pv_curso_id=1301,Mestrado em Ciências do Mar - Recursos Marinhos ,"O Mestrado Ciências do Mar - Recursos Marinhos visa a formação avançada de profissionais capazes de intervir na investigação e gestão do mar e das zonas costeiras, no desenvolvimento sustentado da aquacultura e pescas, e na criação de valor acrescentado de recursos e serviços de ecossistemas marinhos. Com um pendor eminentemente prático, o curso orienta-se para o estudo da biota que habita os oceanos e as zonas costeiras, encarando-os como parte de um ambiente dinâmico, a preservar, e como recursos naturais limitados, cuja exploração é intensa, complexa, requerendo indivíduos qualificados.","Docência e Investigação, Educação Ambiental, Economia Azul e Economia do Mar, Aquacultura, Gestão de Recursos Marinhos, Indústria Alimentar, Mercado de Espécies Ornamentais,Serviços de Controlo de Qualidade",Mestrado,4 Semestres / 120 ECTS
